scene,Center_x,Center_y,patch,patch_cal,patch_rgb_vv,patch_rgb_vh,category,Head_x,Head_y,Tail_x,Tail_y,UpperLeft_x,UpperLeft_y,LowerRight_x,LowerRight_y,Manual_Length,Center_longitude,Center_latitude,North_Direction,Chip_Direction,Incidence,Elevation,Slant_Range_Time,MMSI,Nav_Status,Rot,Sog,AIS_Longitude,AIS_Latitude,Projected_Latitude,Projected_Longitude,Cog,True_Head,AIS_Length,AIS_Width,Draught,Name,Ship_Type,Length_overall,Breadth_extreme,Elaborated_type,Gross_tonnage,Deadweight
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14659,14016,Cargo_x14659_y14016.tif,Cargo_x14659_y14016.tif,Cargo_x14659_y14016_vv.tif,Cargo_x14659_y14016_vh.tif,Cargo,14659,14015,14647,14020,14683,14040,14635,13992,130,1.222469e+02,2.990415e+01,1.027611e+02,6.738014e+01,40.210638,35.576162,5904653.364597,413417480,1,0,1,122.243942,29.903553,29.903541,122.243940,3583.00,287.00,146,21,40,HAI ZHI XING,70,146.000000,21.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14582,13983,Cargo_x14582_y13983.tif,Cargo_x14582_y13983.tif,Cargo_x14582_y13983_vv.tif,Cargo_x14582_y13983_vh.tif,Cargo,14589,13978,14575,13989,14610,14011,14554,13955,179,1.222396e+02,2.989996e+01,1.184032e+02,5.184277e+01,40.165715,35.538149,5901340.537990,413561000,1,0,0,122.237335,29.899332,29.899332,122.237335,2360.00,292.00,178,27,96,ZHE HAI 360,70,178.000000,27.000000,Bulk Carrier,19958,33100
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14481,14091,Cargo_x14481_y14091.tif,Cargo_x14481_y14091.tif,Cargo_x14481_y14091_vv.tif,Cargo_x14481_y14091_vh.tif,Cargo,14490,14087,14473,14096,14515,14125,14447,14057,192,1.222273e+02,2.990806e+01,1.080893e+02,6.210273e+01,40.106290,35.487842,5896987.754195,413413210,1,0,1,122.225189,29.907488,29.907534,122.225184,1938.00,293.00,178,27,96,ZHE HAI 161,70,178.000000,27.610000,Bulk Carrier,19983,33478
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14613,14113,Cargo_x14613_y14113.tif,Cargo_x14613_y14113.tif,Cargo_x14613_y14113_vv.tif,Cargo_x14613_y14113_vh.tif,Cargo,14619,14111,14601,14118,14649,14149,14577,14077,193,1.222403e+02,2.991214e+01,1.013762e+02,6.874949e+01,40.183416,35.553109,5902668.547469,413415250,1,0,0,122.237808,29.911798,29.911794,122.237809,2025.00,279.00,178,27,96,ZHE HAI 358,70,178.000000,28.000000,Bulk Carrier,19983,33478
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14416,14138,Cargo_x14416_y14138.tif,Cargo_x14416_y14138.tif,Cargo_x14416_y14138_vv.tif,Cargo_x14416_y14138_vh.tif,Cargo,14422,14137,14408,14143,14444,14166,14388,14110,152,1.222198e+02,2.991126e+01,1.033456e+02,6.680141e+01,40.068120,35.455532,5894187.583232,413441390,1,0,1,122.217346,29.911013,29.910999,122.217349,181.00,280.00,136,19,48,XING NING 62,70,136.000000,19.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14432,14279,Cargo_x14432_y14279.tif,Cargo_x14432_y14279.tif,Cargo_x14432_y14279_vv.tif,Cargo_x14432_y14279_vh.tif,Cargo,14434,14278,14422,14282,14456,14303,14408,14255,126,1.222188e+02,2.992419e+01,9.852567e+01,7.156505e+01,40.077012,35.463034,5894869.449177,412353850,1,127,0,122.215828,29.923670,29.923668,122.215831,1639.00,347.00,109,16,38,xunwu2,70,109.000000,16.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14615,14178,Cargo_x14615_y14178.tif,Cargo_x14615_y14178.tif,Cargo_x14615_y14178_vv.tif,Cargo_x14615_y14178_vh.tif,Cargo,14620,14176,14609,14180,14637,14200,14593,14156,116,1.222393e+02,2.991802e+01,1.000937e+02,7.001689e+01,40.184371,35.553907,5902751.446077,412591240,1,0,0,122.236832,29.917500,29.917500,122.237064,1830.00,284.00,116,19,38,GUO YU 8 HAO,70,116.000000,19.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14691,14154,Tanker_x14691_y14154.tif,Tanker_x14691_y14154.tif,Tanker_x14691_y14154_vv.tif,Tanker_x14691_y14154_vh.tif,Tanker,14697,14152,14688,14156,14709,14172,14673,14136,99,1.222475e+02,2.991707e+01,1.041192e+02,6.603751e+01,40.228898,35.591593,5906023.991161,413377080,1,0,1,122.245155,29.916613,29.916636,122.245145,1398.00,287.00,97,15,53,DING HENG 10,80,96.600000,15.030000,Oil/Chemical Tanker,2995,3913
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14664,14220,Cargo_x14664_y14220.tif,Cargo_x14664_y14220.tif,Cargo_x14664_y14220_vv.tif,Cargo_x14664_y14220_vh.tif,Cargo,14671,14218,14661,14222,14684,14240,14644,14200,108,1.222435e+02,2.992258e+01,1.019343e+02,6.819859e+01,40.212890,35.578035,5904858.546001,413458150,1,0,1,122.241135,29.922119,29.922176,122.241139,2290.00,286.00,98,16,33,WANG DA 17,70,98.000000,16.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14759,14251,Tanker_x14759_y14251.tif,Tanker_x14759_y14251.tif,Tanker_x14759_y14251_vv.tif,Tanker_x14759_y14251_vh.tif,Tanker,14765,14248,14753,14257,14783,14275,14735,14227,150,1.222526e+02,2.992687e+01,1.171169e+02,5.313010e+01,40.268348,35.624963,5908946.201532,413700670,1,0,1,122.250237,29.926445,29.926443,122.250225,1860.00,230.00,135,22,50,AN CHENG,80,134.850000,22.000000,Oil/Chemical Tanker,8479,12000
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14765,14296,Tanker_x14765_y14296.tif,Tanker_x14765_y14296.tif,Tanker_x14765_y14296_vv.tif,Tanker_x14765_y14296_vh.tif,Tanker,14771,14293,14761,14299,14785,14316,14745,14276,117,1.222524e+02,2.993102e+01,1.111823e+02,5.903624e+01,40.271709,35.627800,5909202.236937,413204220,1,0,0,122.249931,29.930601,29.930660,122.250306,3428.00,288.00,91,13,42,YUAN DONG YANG FAN,82,91.000000,13.000000,Tanker - Hazard A (Major),NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14814,14273,Tanker_x14814_y14273.tif,Tanker_x14814_y14273.tif,Tanker_x14814_y14273_vv.tif,Tanker_x14814_y14273_vh.tif,Tanker,14819,14272,14810,14277,14832,14291,14796,14255,103,1.222578e+02,2.992973e+01,1.092597e+02,6.094540e+01,40.300442,35.652120,5911312.529640,412764650,1,128,0,122.255409,29.929502,29.929514,122.255392,1304.00,289.00,125,19,54,XuYang17,80,125.000000,19.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14824,14298,Tanker_x14824_y14298.tif,Tanker_x14824_y14298.tif,Tanker_x14824_y14298_vv.tif,Tanker_x14824_y14298_vh.tif,Tanker,14828,14294,14820,14300,14840,14314,14808,14282,100,1.222584e+02,2.993214e+01,1.171181e+02,5.313010e+01,40.306208,35.656996,5911741.726603,413443270,1,127,0,122.255928,29.931622,29.931622,122.255928,3350.00,335.00,97,15,55,HuaGuang8,80,97.000000,15.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14824,14231,Tanker_x14824_y14231.tif,Tanker_x14824_y14231.tif,Tanker_x14824_y14231_vv.tif,Tanker_x14824_y14231_vh.tif,Tanker,14825,14229,14815,14235,14844,14251,14804,14211,116,1.222596e+02,2.992611e+01,1.111825e+02,5.903624e+01,40.306429,35.657193,5911745.056627,413457460,1,250,0,122.256630,29.925667,29.925667,122.256630,2738.00,287.00,96,15,40,JIAN XING 15,83,96.000000,15.000000,Tanker - Hazard A (Major),NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14941,14144,Other Type_x14941_y14144.tif,Other Type_x14941_y14144.tif,Other Type_x14941_y14144_vv.tif,Other Type_x14941_y14144_vh.tif,Other Type,14943,14143,14938,14147,14951,14154,14931,14134,64,1.222732e+02,2.992015e+01,1.189135e+02,5.134019e+01,40.375142,35.715357,5916785.567800,412904000,0,0,1,122.270195,29.919752,29.919784,122.270201,2022.00,334.00,74,11,36,ZHONGGUO HAIJING2149,99,71.400000,10.200000,Research/Survey Vessel,912,345
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,15001,14148,Tanker_x15001_y14148.tif,Tanker_x15001_y14148.tif,Tanker_x15001_y14148_vv.tif,Tanker_x15001_y14148_vh.tif,Tanker,15004,14146,14995,14153,15019,14166,14983,14130,114,1.222792e+02,2.992146e+01,1.181279e+02,5.212502e+01,40.410219,35.745042,5919368.026946,413401550,0,128,1,122.276581,29.920996,29.920993,122.276566,1970.00,324.00,90,13,32,ZI YUN 2,80,90.000000,13.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14914,14182,Tanker_x14914_y14182.tif,Tanker_x14914_y14182.tif,Tanker_x14914_y14182_vv.tif,Tanker_x14914_y14182_vh.tif,Tanker,14917,14181,14909,14184,14930,14198,14898,14166,85,1.222697e+02,2.992314e+01,1.006748e+02,6.944395e+01,40.359226,35.701882,5915621.471939,413402430,1,0,2,122.269920,29.924362,29.924357,122.269937,3376.00,122.00,88,13,52,YONG YUE 17,80,88.000000,13.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,14989,14190,Cargo_x14989_y14190.tif,Cargo_x14989_y14190.tif,Cargo_x14989_y14190_vv.tif,Cargo_x14989_y14190_vh.tif,Cargo,14996,14184,14987,14194,15009,14210,14969,14170,135,1.222772e+02,2.992505e+01,1.282598e+02,4.198721e+01,40.403063,35.738979,5918849.387003,412422662,0,0,0,122.275200,29.924530,29.924530,122.275198,2999.00,511.00,147,21,50,ZHEPUYUJIA77789     ,70,147.000000,21.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,33141,4640,Cargo_x33141_y4640.tif,Cargo_x33141_y4640.tif,Cargo_x33141_y4640_vv.tif,Cargo_x33141_y4640_vh.tif,Cargo,33155,4639,33123,4642,33205,4704,33077,4576,124,1.153718e+02,2.259133e+01,9.905640e+01,8.464417e+01,39.480213,NaN,5846850.961055,413696140,0,128,65,115.370857,22.593504,22.591285,115.370553,876.00,89.00,140,21,0,HUA SHENG 29,70,140.000000,20.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,32218,4195,Cargo_x32218_y4195.tif,Cargo_x32218_y4195.tif,Cargo_x32218_y4195_vv.tif,Cargo_x32218_y4195_vh.tif,Cargo,32206,4195,32230,4197,32266,4243,32170,4147,92,1.153505e+02,2.253049e+01,2.416999e+02,-8.523636e+01,39.277924,NaN,5832506.537023,413303570,0,0,48,115.349541,22.531914,22.530333,115.349960,769.00,74.00,96,14,590,LE YANG 6,70,96.000000,15.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,32410,4170,Cargo_x32410_y4170.tif,Cargo_x32410_y4170.tif,Cargo_x32410_y4170_vv.tif,Cargo_x32410_y4170_vh.tif,Cargo,32400,4170,32419,4170,32448,4208,32372,4132,69,1.153579e+02,2.252856e+01,2.593469e+02,-90,39.320148,NaN,5835490.425879,413502320,0,0,98,115.360245,22.525999,22.529292,115.359641,2542.00,250.00,97,16,56,JINHANGLUN,70,97.000000,16.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,32925,3846,Cargo_x32925_y3846.tif,Cargo_x32925_y3846.tif,Cargo_x32925_y3846_vv.tif,Cargo_x32925_y3846_vh.tif,Cargo,32910,3844,32938,3848,32981,3902,32869,3790,116,1.153841e+02,2.249152e+01,2.307464e+02,-8.186990e+01,39.433721,NaN,5843494.086092,412701610,0,129,102,115.385864,22.488386,22.491518,115.384307,2513.00,248.00,121,16,63,XIN CHENG GONG 28,70,122.000000,17.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,33729,3709,Tanker_x33729_y3709.tif,Tanker_x33729_y3709.tif,Tanker_x33729_y3709_vv.tif,Tanker_x33729_y3709_vh.tif,Tanker,33738,3707,33718,3711,33769,3749,33689,3669,92,1.154158e+02,2.247944e+01,1.167459e+02,7.869007e+01,39.610570,NaN,5855989.120677,413117000,0,0,63,115.414482,22.481182,22.479103,115.414977,703.00,67.00,82,14,45,ZHONG RAN 21,80,82.000000,15.000000,Tanker,2216,2426
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,31208,4745,Other Type_x31208_y4745.tif,Other Type_x31208_y4745.tif,Other Type_x31208_y4745_vv.tif,Other Type_x31208_y4745_vh.tif,Other Type,31214,4745,31200,4748,31236,4773,31180,4717,65,1.153012e+02,2.259255e+01,1.186672e+02,7.790524e+01,39.055286,NaN,5816810.038354,413465520,0,128,49,115.300133,22.594416,22.592817,115.300419,910.00,511.00,67,14,39,FU XING DA 8,0,69.000000,14.000000,Unspecified,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,58033,5102,Tanker_x58033_y5102.tif,Tanker_x58033_y5102.tif,Tanker_x58033_y5102_vv.tif,Tanker_x58033_y5102_vh.tif,Tanker,58020,5102,58048,5103,58089,5158,57977,5046,93,1.161905e+02,2.279018e+01,2.511255e+02,-8.795459e+01,44.342631,NaN,6233701.795596,413461510,0,0,120,116.192970,22.785837,22.790496,116.191932,2498.00,248.00,90,14,38,NAN HAI 301,80,90.000000,14.000000,Tanker,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,56607,4960,Cargo_x56607_y4960.tif,Cargo_x56607_y4960.tif,Cargo_x56607_y4960_vv.tif,Cargo_x56607_y4960_vh.tif,Cargo,56595,4959,56616,4962,56649,5002,56565,4918,82,1.161483e+02,2.276491e+01,2.288342e+02,-8.186990e+01,44.089892,NaN,6211540.127180,412700760,0,0,58,116.147209,22.766918,22.764623,116.147546,744.00,72.00,98,15,59,CHENG GONG 65,70,98.000000,16.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,56038,2909,Cargo_x56038_y2909.tif,Cargo_x56038_y2909.tif,Cargo_x56038_y2909_vv.tif,Cargo_x56038_y2909_vh.tif,Cargo,55999,2907,56074,2911,56188,3059,55888,2759,257,1.161799e+02,2.250763e+01,2.470744e+02,-8.694712e+01,43.990218,NaN,6202697.248226,563808000,0,0,126,116.177132,22.511284,22.506735,116.178434,630.00,64.00,268,32,125,WAN HAI 502,70,268.800000,32.300000,Container Ship,42532,52146
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,52953,4426,Cargo_x52953_y4426.tif,Cargo_x52953_y4426.tif,Cargo_x52953_y4426_vv.tif,Cargo_x52953_y4426_vh.tif,Cargo,52935,4427,52973,4427,53029,4502,52877,4350,129,1.160435e+02,2.267886e+01,2.596136e+02,-90,43.430600,NaN,6154752.818800,413409690,0,0,78,116.041588,22.681356,22.678363,116.042150,745.00,69.00,145,21,0,XIN ZHOU 9,70,145.000000,21.000000,General Cargo,9113,14738
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,52245,4981,Other Type_x52245_y4981.tif,Other Type_x52245_y4981.tif,Other Type_x52245_y4981_vv.tif,Other Type_x52245_y4981_vh.tif,Other Type,52237,4982,52254,4982,52279,5015,52211,4947,58,1.160069e+02,2.274377e+01,2.596186e+02,-90,43.299807,NaN,6143749.624002,412422430,0,0,47,116.006119,22.745573,22.743974,116.006954,722.00,511.00,52,0,0,SHUANG NING 88,0,53.000000,9.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,49793,1840,Cargo_x49793_y1840.tif,Cargo_x49793_y1840.tif,Cargo_x49793_y1840_vv.tif,Cargo_x49793_y1840_vh.tif,Cargo,49759,1840,49831,1841,49937,1984,49649,1696,247,1.160039e+02,2.234083e+01,2.563003e+02,-8.920428e+01,42.847502,NaN,6105642.654966,636090863,0,7,180,116.000725,22.346523,22.339981,116.002344,681.00,67.00,264,32,125,MAERSK DUNCAN,71,264.040000,32.300000,Container Ship,41359,52828
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,47975,3646,Cargo_x47975_y3646.tif,Cargo_x47975_y3646.tif,Cargo_x47975_y3646_vv.tif,Cargo_x47975_y3646_vh.tif,Cargo,47956,3646,47998,3648,48059,3730,47891,3562,147,1.158999e+02,2.255457e+01,2.485509e+02,-8.727369e+01,42.501953,NaN,6077388.957360,414089000,0,0,104,115.902084,22.551441,22.555551,115.902176,2446.00,242.00,200,36,128,ZHONG YU 88         ,70,199.900000,36.000000,Bulk Carrier,37730,65311
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,40745,3948,Cargo_x40745_y3948.tif,Cargo_x40745_y3948.tif,Cargo_x40745_y3948_vv.tif,Cargo_x40745_y3948_vh.tif,Cargo,40730,3948,40759,3949,40803,4006,40687,3890,102,1.156510e+02,2.255071e+01,2.516530e+02,-8.802507e+01,41.080223,NaN,5965025.914721,412703080,0,0,112,115.655830,22.548134,22.551382,115.653042,2505.00,249.00,140,20,78,LI PENG 24,70,140.000000,20.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,40743,4020,Cargo_x40743_y4020.tif,Cargo_x40743_y4020.tif,Cargo_x40743_y4020_vv.tif,Cargo_x40743_y4020_vh.tif,Cargo,40724,4020,40760,4023,40815,4092,40671,3948,133,1.156491e+02,2.255963e+01,2.411050e+02,-8.523636e+01,41.079739,NaN,5964994.832249,538005313,0,0,150,115.646423,22.564060,22.558737,115.647221,682.00,70.00,145,22,770,PEGASUS TERA        ,70,146.000000,22.900000,Container Ship,9988,12217
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,59187,1200,Cargo_x59187_y1200.tif,Cargo_x59187_y1200.tif,Cargo_x59187_y1200_vv.tif,Cargo_x59187_y1200_vh.tif,Cargo,59145,1199,59230,1203,59357,1370,59017,1030,287,1.163218e+02,2.231275e+01,2.484257e+02,-8.730572e+01,44.547962,NaN,6251636.381466,566658000,0,0,146,116.318817,22.317801,22.312170,116.320249,700.00,71.00,298,40,91,KOTA CANTIK,70,299.950000,40.110000,Container Ship,76097,83963
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,63688,5319,Cargo_x63688_y5319.tif,Cargo_x63688_y5319.tif,Cargo_x63688_y5319_vv.tif,Cargo_x63688_y5319_vh.tif,Cargo,63673,5319,63700,5320,63742,5373,63634,5265,89,1.163643e+02,2.284699e+01,2.507689e+02,-8.787890e+01,45.316519,NaN,6321587.069834,412329990,0,0,64,116.362801,22.849213,22.846709,116.363565,697.00,52.00,96,15,59,HUA DONG 7,79,96.500000,15.800000,General Cargo,2986,5150
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,64078,5918,Other Type_x64078_y5918.tif,Other Type_x64078_y5918.tif,Other Type_x64078_y5918_vv.tif,Other Type_x64078_y5918_vh.tif,Other Type,64076,5917,64081,5921,64088,5928,64068,5908,58,1.163621e+02,2.292326e+01,1.861612e+02,-5.134019e+01,45.382217,NaN,6327648.094073,413483370,0,0,0,116.362106,22.923267,22.923274,116.362111,3331.00,511.00,0,0,0,,0,32.000000,26.000000,Other,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,64728,5058,Cargo_x64728_y5058.tif,Cargo_x64728_y5058.tif,Cargo_x64728_y5058_vv.tif,Cargo_x64728_y5058_vh.tif,Cargo,64711,5058,64747,5060,64800,5130,64656,4986,119,1.164032e+02,2.282008e+01,2.463306e+02,-8.682017e+01,45.491742,NaN,6337749.867869,413751000,0,0,95,116.405716,22.817127,22.820910,116.404820,2489.00,245.00,150,21,88,HENG SHUN DA 9,70,149.000000,21.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,65495,5129,Tanker_x65495_y5129.tif,Tanker_x65495_y5129.tif,Tanker_x65495_y5129_vv.tif,Tanker_x65495_y5129_vh.tif,Tanker,65478,5127,65512,5132,65563,5197,65427,5061,130,1.164254e+02,2.283286e+01,2.274524e+02,-8.163411e+01,45.618885,NaN,6349669.995566,413370640,0,0,43,116.424789,22.834330,22.832463,116.424744,695.00,79.00,124,16,45,DONGCHENGYOU16,80,124.000000,18.000000,Tanker,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,40671,1756,Cargo_x40671_y1756.tif,Cargo_x40671_y1756.tif,Cargo_x40671_y1756_vv.tif,Cargo_x40671_y1756_vh.tif,Cargo,40628,1755,40714,1758,40843,1928,40499,1584,305,1.157029e+02,2.227845e+01,2.515457e+02,-8.800212e+01,41.067927,NaN,5963875.863287,538005732,0,0,145,115.700127,22.282917,22.277769,115.701111,732.00,72.00,300,48,95,SAN FELIPE,70,299.900000,48.000000,Container Ship,96386,113000
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,40687,1086,Tanker_x40687_y1086.tif,Tanker_x40687_y1086.tif,Tanker_x40687_y1086_vv.tif,Tanker_x40687_y1086_vh.tif,Tanker,40675,1086,40698,1086,40733,1132,40641,1040,80,1.157201e+02,2.219546e+01,2.594595e+02,-90,41.071886,NaN,5964124.523056,441867000,0,0,81,115.719231,22.197767,22.194723,115.719185,617.00,65.00,93,15,600,DB SUNRISE,80,93.370000,14.820000,Oil/Chemical Tanker,2612,4065
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,48614,4883,Cargo_x48614_y4883.tif,Cargo_x48614_y4883.tif,Cargo_x48614_y4883_vv.tif,Cargo_x48614_y4883_vh.tif,Cargo,48606,4883,48621,4884,48644,4913,48584,4853,52,1.158905e+02,2.271150e+01,2.443340e+02,-8.618593e+01,42.621339,NaN,6087319.712459,412438970,0,0,41,115.889908,22.712763,22.711353,115.890633,750.00,73.00,53,9,0,SHUANG NING 61,70,53.000000,9.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,42905,4779,Cargo_x42905_y4779.tif,Cargo_x42905_y4779.tif,Cargo_x42905_y4779_vv.tif,Cargo_x42905_y4779_vh.tif,Cargo,42913,4777,42895,4783,42941,4815,42869,4743,105,1.157031e+02,2.266623e+01,1.325753e+02,7.156505e+01,41.511674,NaN,5998594.983594,413461740,8,128,46,115.702713,22.667706,22.666069,115.703197,805.00,82.00,75,16,28,PING YE 6,70,75.000000,16.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,41882,4579,Cargo_x41882_y4579.tif,Cargo_x41882_y4579.tif,Cargo_x41882_y4579_vv.tif,Cargo_x41882_y4579_vh.tif,Cargo,41870,4577,41895,4581,41932,4629,41832,4529,103,1.156736e+02,2.263553e+01,2.269666e+02,-8.090972e+01,41.307107,NaN,5982696.299586,412473690,0,128,69,115.672295,22.637440,22.635015,115.672815,687.00,60.00,97,16,56,HUA XIANG 669,70,97.000000,16.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,39372,3717,Cargo_x39372_y3717.tif,Cargo_x39372_y3717.tif,Cargo_x39372_y3717_vv.tif,Cargo_x39372_y3717_vh.tif,Cargo,39358,3717,39386,3717,39428,3773,39316,3661,99,1.156099e+02,2.251401e+01,2.594346e+02,-90,40.798221,NaN,5943687.979087,413692290,0,0,113,115.611214,22.510267,22.514725,115.611865,2471.00,242.00,125,18,64,AN SHENG JI 7,70,125.000000,19.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,37576,4349,Tanker_x37576_y4349.tif,Tanker_x37576_y4349.tif,Tanker_x37576_y4349_vv.tif,Tanker_x37576_y4349_vh.tif,Tanker,37604,4349,37554,4350,37676,4449,37476,4249,179,1.155329e+02,2.258184e+01,8.393924e+01,8.885424e+01,40.427045,NaN,5915776.185412,477089300,1,0,2,115.532669,22.581667,22.581086,115.532680,1190.00,105.00,187,31,105,FEI CHI,83,187.800000,31.530000,Oil Products Tanker,26967,42036
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,37507,4646,Cargo_x37507_y4646.tif,Cargo_x37507_y4646.tif,Cargo_x37507_y4646_vv.tif,Cargo_x37507_y4646_vh.tif,Cargo,37496,4646,37519,4647,37553,4692,37461,4600,82,1.155232e+02,2.261827e+01,2.497374e+02,-8.751045e+01,40.412459,NaN,5914703.850355,412457940,8,0,58,115.520882,22.619949,22.618172,115.521992,728.00,194.00,83,12,54,QIAN JIANG 928,70,83.000000,13.000000,Unspecified,NaN,NaN
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,37299,1254,Cargo_x37299_y1254.tif,Cargo_x37299_y1254.tif,Cargo_x37299_y1254_vv.tif,Cargo_x37299_y1254_vh.tif,Cargo,37337,1254,37262,1256,37449,1404,37149,1104,269,1.156006e+02,2.219635e+01,8.540807e+01,8.847247e+01,40.373545,NaN,5911471.304094,357939000,0,0,114,115.597733,22.200184,22.196256,115.598719,850.00,84.00,285,40,127,EVER URBAN,74,285.000000,40.000000,Container Ship,69246,63120
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,34496,2734,Cargo_x34496_y2734.tif,Cargo_x34496_y2734.tif,Cargo_x34496_y2734_vv.tif,Cargo_x34496_y2734_vh.tif,Cargo,34482,2733,34507,2737,34546,2784,34446,2684,106,1.154668e+02,2.236312e+01,2.275831e+02,-8.090972e+01,39.775721,NaN,5867909.233521,247074400,0,0,57,115.465820,22.364799,22.362855,115.466246,760.00,77.00,92,17,66,TURBOCEM,78,92.800000,17.000000,Cement Carrier,3907,5861
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,31500,2350,Cargo_x31500_y2350.tif,Cargo_x31500_y2350.tif,Cargo_x31500_y2350_vv.tif,Cargo_x31500_y2350_vh.tif,Cargo,31466,2349,31537,2352,31642,2492,31358,2208,264,1.153716e+02,2.229724e+01,2.501683e+02,-8.758049e+01,39.122409,NaN,5821348.035989,413054000,0,251,119,115.367668,22.299667,22.296596,115.370209,660.00,68.00,279,40,140,XIN QING DAO,71,279.900000,40.300000,Container Ship,66433,69423
